chapter,word,lemma,pos,ner
55,beyond,beyond,IN,O
55,competition,competition,NN,O
55,her,she,PRP$,O
55,favourite,favourite,JJ,O
55,child,child,NN,O
55,.,.,.,O
55,At,at,IN,O
55,that,that,DT,O
55,moment,moment,NN,O
55,",",",",",",O
55,she,she,PRP,O
55,cared,care,VBD,O
55,for,for,IN,O
55,no,no,DT,O
55,other,other,JJ,O
55,.,.,.,O
55,Her,she,PRP$,O
55,younger,young,JJR,O
55,sisters,sister,NNS,O
55,soon,soon,RB,O
55,began,begin,VBD,O
55,to,to,TO,O
55,make,make,VB,O
55,interest,interest,NN,O
55,with,with,IN,O
55,her,she,PRP,O
55,for,for,IN,O
55,objects,object,NNS,O
55,of,of,IN,O
55,happiness,happiness,NN,O
55,which,which,WDT,O
55,she,she,PRP,O
55,might,might,MD,O
55,in,in,IN,O
55,future,future,NN,DATE
55,be,be,VB,O
55,able,able,JJ,O
55,to,to,TO,O
55,dispense,dispense,VB,O
55,.,.,.,O
55,Mary,Mary,NNP,PERSON
55,petitioned,petition,VBD,O
55,for,for,IN,O
55,the,the,DT,O
55,use,use,NN,O
55,of,of,IN,O
55,the,the,DT,O
55,library,library,NN,O
55,at,at,IN,O
55,Netherfield,Netherfield,NNP,LOCATION
55,;,;,:,O
55,and,and,CC,O
55,Kitty,Kitty,NNP,PERSON
55,begged,beg,VBD,O
55,very,very,RB,O
55,hard,hard,JJ,O
55,for,for,IN,O
55,a,a,DT,O
55,few,few,JJ,O
55,balls,ball,NNS,O
55,there,there,RB,O
55,every,every,DT,SET
55,winter,winter,NN,SET
55,.,.,.,O
55,Bingley,Bingley,NNP,PERSON
55,",",",",",",O
55,from,from,IN,O
55,this,this,DT,O
55,time,time,NN,O
55,",",",",",",O
55,was,be,VBD,O
55,of,of,RB,O
55,course,course,RB,O
55,a,a,DT,O
55,daily,daily,JJ,SET
55,visitor,visitor,NN,O
55,at,at,IN,O
55,Longbourn,Longbourn,NNP,LOCATION
55,;,;,:,O
55,coming,come,VBG,O
55,frequently,frequently,RB,O
55,before,before,IN,O
55,breakfast,breakfast,NN,O
55,",",",",",",O
55,and,and,CC,O
55,always,always,RB,O
55,remaining,remain,VBG,O
55,till,till,IN,O
55,after,after,IN,O
55,supper,supper,NN,DATE
55,;,;,:,O
55,unless,unless,IN,O
55,when,when,WRB,O
55,some,some,DT,O
55,barbarous,barbarous,JJ,O
55,neighbour,neighbour,NN,O
55,",",",",",",O
55,who,who,WP,O
55,could,could,MD,O
55,not,not,RB,O
55,be,be,VB,O
55,enough,enough,JJ,O
55,detested,detest,VBN,O
55,",",",",",",O
55,had,have,VBD,O
55,given,give,VBN,O
55,him,he,PRP,O
55,an,a,DT,O
55,invitation,invitation,NN,O
55,to,to,IN,O
55,dinner,dinner,NN,O
55,",",",",",",O
55,which,which,WDT,O
55,he,he,PRP,O
55,thought,think,VBD,O
55,himself,himself,PRP,O
55,obliged,oblige,VBN,O
55,to,to,TO,O
55,accept,accept,VB,O
55,.,.,.,O
55,Elizabeth,Elizabeth,NNP,PERSON
55,had,have,VBD,O
55,now,now,RB,DATE
55,but,but,CC,O
55,little,little,JJ,O
55,time,time,NN,O
55,for,for,IN,O
55,conversation,conversation,NN,O
55,with,with,IN,O
55,her,she,PRP$,O
55,sister,sister,NN,O
55,;,;,:,O
55,for,for,IN,O
55,while,while,IN,O
55,he,he,PRP,O
55,was,be,VBD,O
55,present,present,JJ,DATE
55,",",",",",",O
55,Jane,Jane,NNP,PERSON
55,had,have,VBD,O
55,no,no,DT,O
55,attention,attention,NN,O
55,to,to,IN,O
55,bestow,bestow,NN,O
55,on,on,IN,O
55,any,any,DT,O
55,one,one,CD,NUMBER
55,else,else,RB,O
55,;,;,:,O
55,but,but,CC,O
55,she,she,PRP,O
55,found,find,VBD,O
55,herself,herself,PRP,O
55,considerably,considerably,RB,O
55,useful,useful,JJ,O
55,to,to,IN,O
55,both,both,DT,O
55,of,of,IN,O
55,them,they,PRP,O
55,",",",",",",O
55,in,in,IN,O
55,those,that,DT,O
55,hours,hour,NNS,DURATION
55,of,of,IN,O
55,separation,separation,NN,O
55,that,that,WDT,O
55,must,must,MD,O
55,sometimes,sometimes,RB,O
55,occur,occur,VB,O
55,.,.,.,O
55,In,in,IN,O
55,the,the,DT,O
55,absence,absence,NN,O
55,of,of,IN,O
55,Jane,Jane,NNP,PERSON
55,",",",",",",O
55,he,he,PRP,O
55,always,always,RB,O
55,attached,attach,VBD,O
55,himself,himself,PRP,O
55,to,to,IN,O
55,Elizabeth,Elizabeth,NNP,PERSON
55,",",",",",",O
55,for,for,IN,O
55,the,the,DT,O
55,pleasure,pleasure,NN,O
55,of,of,IN,O
55,talking,talk,VBG,O
55,of,of,IN,O
55,her,she,PRP$,O
55,;,;,:,O
55,and,and,CC,O
55,when,when,WRB,O
55,Bingley,Bingley,NNP,PERSON
55,was,be,VBD,O
55,gone,go,VBN,O
55,",",",",",",O
55,Jane,Jane,NNP,PERSON
55,constantly,constantly,RB,O
55,sought,seek,VBD,O
55,the,the,DT,O
55,same,same,JJ,O
55,means,means,NNS,O
55,of,of,IN,O
55,relief,relief,NN,O
55,.,.,.,O
55,"""","""",``,O
55,He,he,PRP,O
55,has,have,VBZ,O
55,made,make,VBN,O
55,me,I,PRP,O
55,so,so,RB,O
55,happy,happy,JJ,O
55,",",",",",",O
55,"""","""",'',O
55,said,say,VBD,O
55,she,she,PRP,O
55,",",",",",",O
55,one,one,CD,NUMBER
55,evening,evening,NN,TIME
55,",",",",",",O
55,"""","""",'',O
55,by,by,IN,O
55,telling,tell,VBG,O
55,me,I,PRP,O
55,",",",",",",O
55,that,that,IN,O
55,he,he,PRP,O
55,was,be,VBD,O
55,totally,totally,RB,O
55,ignorant,ignorant,JJ,O
55,of,of,IN,O
55,my,my,PRP$,O
55,being,be,VBG,O
55,in,in,IN,O
55,town,town,NN,O
55,last,last,JJ,DATE
55,spring,spring,NN,DATE
55,!,!,.,O
55,I,I,PRP,O
55,had,have,VBD,O
55,not,not,RB,O
55,believed,believe,VBN,O
55,it,it,PRP,O
55,possible,possible,JJ,O
55,.,.,.,O
55,"""","""",``,O
55,"""","""",``,O
55,I,I,PRP,O
55,suspected,suspect,VBD,O
55,as,as,RB,O
55,much,much,JJ,O
55,",",",",",",O
55,"""","""",'',O
55,replied,reply,VBD,O
55,Elizabeth,Elizabeth,NNP,PERSON
55,.,.,.,O
55,"""","""",'',O
55,But,but,CC,O
55,how,how,WRB,O
55,did,do,VBD,O
55,he,he,PRP,O
55,account,account,VB,O
55,for,for,IN,O
55,it,it,PRP,O
55,?,?,.,O
55,"""","""",``,O
55,"""","""",``,O
55,It,it,PRP,O
55,must,must,MD,O
55,have,have,VB,O
55,been,be,VBN,O
55,his,he,PRP$,O
55,sister,sister,NN,O
55,'s,'s,POS,O
55,doing,do,VBG,O
55,.,.,.,O
55,They,they,PRP,O
55,were,be,VBD,O
55,certainly,certainly,RB,O
55,no,no,DT,O
55,friends,friend,NNS,O
55,to,to,IN,O
55,his,he,PRP$,O
55,acquaintance,acquaintance,NN,O
55,with,with,IN,O
55,me,I,PRP,O
55,",",",",",",O
55,which,which,WDT,O
55,I,I,PRP,O
55,can,can,MD,O
55,not,not,RB,O
55,wonder,wonder,VB,O
55,at,at,IN,O
55,",",",",",",O
55,since,since,IN,O
55,he,he,PRP,O
55,might,might,MD,O
55,have,have,VB,O
55,chosen,choose,VBN,O
55,so,so,RB,O
55,much,much,RB,O
55,more,more,JJR,O
55,advantageously,advantageously,RB,O
55,in,in,IN,O
55,many,many,JJ,O
55,respects,respects,NNS,O
55,.,.,.,O
55,But,but,CC,O
55,when,when,WRB,O
55,they,they,PRP,O
55,see,see,VBP,O
55,",",",",",",O
55,as,as,IN,O
55,I,I,PRP,O
55,trust,trust,VBP,O
55,they,they,PRP,O
55,will,will,MD,O
55,",",",",",",O
55,that,that,IN,O
55,their,they,PRP$,O
55,brother,brother,NN,O
55,is,be,VBZ,O
55,happy,happy,JJ,O
55,with,with,IN,O
55,me,I,PRP,O
55,",",",",",",O
55,they,they,PRP,O
55,will,will,MD,O
55,learn,learn,VB,O
55,to,to,TO,O
55,be,be,VB,O
55,contented,contented,JJ,O
55,",",",",",",O
55,and,and,CC,O
55,we,we,PRP,O
55,shall,shall,MD,O
55,be,be,VB,O
55,on,on,IN,O
55,good,good,JJ,O
55,terms,term,NNS,O
55,again,again,RB,O
55,;,;,:,O
55,though,though,IN,O
55,we,we,PRP,O
55,can,can,MD,O
55,never,never,RB,O
55,be,be,VB,O
55,what,what,WP,O
55,we,we,PRP,O
55,once,once,RB,DATE
55,were,be,VBD,O
55,to,to,IN,O
55,each,each,DT,O
55,other,other,JJ,O
55,.,.,.,O
55,"""","""",``,O
55,"""","""",``,O
55,That,that,DT,O
55,is,be,VBZ,O
55,the,the,DT,O
55,most,most,RBS,O
55,unforgiving,unforgiving,JJ,O
55,speech,speech,NN,O
55,",",",",",",O
55,"""","""",'',O
55,said,say,VBD,O
55,Elizabeth,Elizabeth,NNP,PERSON
55,",",",",",",O
55,"""","""",'',O
55,that,that,IN,O
55,I,I,PRP,O
55,ever,ever,RB,O
55,heard,hear,VBD,O
55,you,you,PRP,O
55,utter,utter,JJ,O
55,.,.,.,O
55,Good,good,JJ,O
55,girl,girl,NN,O
55,!,!,.,O
55,It,it,PRP,O
55,would,would,MD,O
55,vex,vex,VB,O
55,me,I,PRP,O
55,",",",",",",O
55,indeed,indeed,RB,O
55,",",",",",",O
55,to,to,TO,O
55,see,see,VB,O
55,you,you,PRP,O
55,again,again,RB,O
55,the,the,DT,O
55,dupe,dupe,NN,O
55,of,of,IN,O
55,Miss,Miss,NNP,ORGANIZATION
55,Bingley,Bingley,NNP,ORGANIZATION
55,'s,'s,POS,O
55,pretended,pretend,VBD,O
55,regard,regard,NN,O
55,.,.,.,O
55,"""","""",``,O
55,"""","""",``,O
55,Would,would,MD,O
55,you,you,PRP,O
55,believe,believe,VB,O
55,it,it,PRP,O
55,",",",",",",O
55,Lizzy,Lizzy,NNP,PERSON
55,",",",",",",O
55,that,that,IN,O
55,when,when,WRB,O
55,he,he,PRP,O
55,went,go,VBD,O
55,to,to,IN,O
55,town,town,NN,O
55,last,last,JJ,DATE
55,November,November,NNP,DATE
55,",",",",",",O
55,he,he,PRP,O
55,really,really,RB,O
55,loved,love,VBD,O
55,me,I,PRP,O
55,",",",",",",O
55,and,and,CC,O
55,nothing,nothing,NN,O
55,but,but,IN,O
55,a,a,DT,O
55,persuasion,persuasion,NN,O
55,of,of,IN,O
55,_,_,NFP,O
55,my,my,PRP$,O
55,_,_,NFP,O
55,being,be,VBG,O
55,indifferent,indifferent,JJ,O
55,",",",",",",O
55,would,would,MD,O
55,have,have,VB,O
55,prevented,prevent,VBN,O
55,his,he,PRP$,O
55,coming,come,VBG,O
55,down,down,RP,O
55,again,again,RB,O
55,!,!,.,O
55,"""","""",``,O
55,"""","""",``,O
55,He,he,PRP,O
55,made,make,VBD,O
55,a,a,DT,O
55,little,little,JJ,O
55,mistake,mistake,NN,O
55,to,to,TO,O
55,be,be,VB,O
55,sure,sure,JJ,O
55,;,;,:,O
55,but,but,CC,O
55,it,it,PRP,O
55,is,be,VBZ,O
55,to,to,IN,O
55,the,the,DT,O
55,credit,credit,NN,O
55,of,of,IN,O
55,his,he,PRP$,O
55,modesty,modesty,NN,O
55,.,.,.,O
55,"""","""",``,O
55,This,this,DT,O
55,naturally,naturally,RB,O
55,introduced,introduce,VBN,O
55,a,a,DT,O
55,panegyric,panegyric,NN,O
55,from,from,IN,O
55,Jane,Jane,NNP,PERSON
55,on,on,IN,O
55,his,he,PRP$,O
55,diffidence,diffidence,NN,O
55,",",",",",",O
55,and,and,CC,O
55,the,the,DT,O
55,little,little,JJ,O
55,value,value,NN,O
55,he,he,PRP,O
55,put,put,VBD,O
55,on,on,IN,O
55,his,he,PRP$,O
55,own,own,JJ,O
55,good,good,JJ,O
55,qualities,quality,NNS,O
55,.,.,.,O
55,Elizabeth,Elizabeth,NNP,PERSON
55,was,be,VBD,O
55,pleased,pleased,JJ,O
55,to,to,TO,O
55,find,find,VB,O
55,",",",",",",O
55,that,that,IN,O
55,he,he,PRP,O
55,had,have,VBD,O
55,not,not,RB,O
55,betrayed,betray,VBN,O
55,the,the,DT,O
55,interference,interference,NN,O
55,of,of,IN,O
55,his,he,PRP$,O
55,friend,friend,NN,O
55,",",",",",",O
55,for,for,IN,O
55,",",",",",",O
55,though,though,IN,O
55,Jane,Jane,NNP,PERSON
55,had,have,VBD,O
55,the,the,DT,O
55,most,most,RBS,O
55,generous,generous,JJ,O
55,and,and,CC,O
55,forgiving,forgive,VBG,O
55,heart,heart,NN,O
55,in,in,IN,O
55,the,the,DT,O
55,world,world,NN,O
55,",",",",",",O
55,she,she,PRP,O
55,knew,know,VBD,O
55,it,it,PRP,O
55,was,be,VBD,O
55,a,a,DT,O
55,circumstance,circumstance,NN,O
55,which,which,WDT,O
55,must,must,NN,O
55,prejudice,prejudice,NN,O
55,her,she,PRP$,O
55,against,against,IN,O
55,him,he,PRP,O
55,.,.,.,O
55,"""","""",``,O
55,I,I,PRP,O
55,am,be,VBP,O
55,certainly,certainly,RB,O
55,the,the,DT,O
55,most,most,RBS,O
55,fortunate,fortunate,JJ,O
55,creature,creature,NN,O
55,that,that,WDT,O
55,ever,ever,RB,O
55,existed,exist,VBD,O
55,!,!,.,O
55,"""","""",'',O
55,cried,cry,VBD,O
55,Jane,Jane,NNP,PERSON
55,.,.,.,O
55,"""","""",``,O
55,Oh,oh,UH,O
55,!,!,.,O
55,Lizzy,Lizzy,NNP,PERSON
55,",",",",",",O
55,why,why,WRB,O
55,am,be,VBP,O
55,I,I,PRP,O
55,thus,thus,RB,O
55,singled,single,VBN,O
55,from,from,IN,O
55,my,my,PRP$,O
55,family,family,NN,O
55,",",",",",",O
55,and,and,CC,O
55,blessed,bless,VBN,O
55,above,above,IN,O
55,them,they,PRP,O
55,all,all,DT,O
55,!,!,.,O
55,If,if,IN,O
55,I,I,PRP,O
55,could,could,MD,O
55,but,but,CC,O
55,see,see,VB,O
55,_,_,NFP,O
55,you,you,PRP,O
55,_,_,NFP,O
55,as,as,IN,O
55,happy,happy,JJ,O
55,!,!,.,O
55,If,if,IN,O
55,there,there,RB,O
55,_,_,NFP,O
55,were,be,VBD,O
55,_,_,NFP,O
55,but,but,CC,O
55,such,such,JJ,O
55,another,another,DT,O
55,man,man,NN,O
55,for,for,IN,O
55,you,you,PRP,O
55,!,!,.,O
55,"""","""",``,O
55,"""","""",``,O
55,If,if,IN,O
55,you,you,PRP,O
55,were,be,VBD,O
55,to,to,TO,O
55,give,give,VB,O
55,me,I,PRP,O
55,forty,forty,CD,NUMBER
55,such,such,JJ,O
55,men,man,NNS,O
55,",",",",",",O
55,I,I,PRP,O
55,never,never,RB,O
55,could,could,MD,O
55,be,be,VB,O
55,so,so,RB,O
55,happy,happy,JJ,O
55,as,as,IN,O
55,you,you,PRP,O
55,.,.,.,O
55,Till,till,IN,O
55,I,I,PRP,O
55,have,have,VBP,O
55,your,you,PRP$,O
55,disposition,disposition,NN,O
55,",",",",",",O
55,your,you,PRP$,O
55,goodness,goodness,NN,O
55,",",",",",",O
55,I,I,PRP,O
55,never,never,RB,O
55,can,can,MD,O
55,have,have,VB,O
55,your,you,PRP$,O
55,happiness,happiness,NN,O
55,.,.,.,O
55,No,no,UH,O
55,",",",",",",O
55,no,no,UH,O
55,",",",",",",O
55,let,let,VB,O
55,me,I,PRP,O
55,shift,shift,VB,O
55,for,for,IN,O
55,myself,myself,PRP,O
55,;,;,:,O
55,and,and,CC,O
55,",",",",",",O
55,perhaps,perhaps,RB,O
55,",",",",",",O
55,if,if,IN,O
55,I,I,PRP,O
55,have,have,VBP,O
55,very,very,RB,O
55,good,good,JJ,O
55,luck,luck,NN,O
55,",",",",",",O
55,I,I,PRP,O
55,may,may,MD,O
55,meet,meet,VB,O
55,with,with,IN,O
55,another,another,DT,O
55,Mr.,Mr.,NNP,O
55,Collins,Collins,NNP,PERSON
55,in,in,IN,O
55,time,time,NN,O
55,.,.,.,O
55,"""","""",``,O
55,The,the,DT,O
55,situation,situation,NN,O
55,of,of,IN,O
55,affairs,affair,NNS,O
55,in,in,IN,O
55,the,the,DT,O
55,Longbourn,Longbourn,NNP,PERSON
55,family,family,NN,O
55,could,could,MD,O
55,not,not,RB,O
55,be,be,VB,O
55,long,long,RB,O
55,a,a,DT,O
55,secret,secret,NN,O
55,.,.,.,O
55,Mrs.,Mrs.,NNP,O
55,Bennet,Bennet,NNP,PERSON
55,was,be,VBD,O
55,privileged,privileged,JJ,O
55,to,to,TO,O
55,whisper,whisper,VB,O
55,it,it,PRP,O
55,to,to,IN,O
55,Mrs.,Mrs.,NNP,O
55,Philips,Philips,NNP,ORGANIZATION
55,",",",",",",O
55,and,and,CC,O
55,_,_,NFP,O
55,she,she,PRP,O
55,_,_,NFP,O
55,ventured,venture,VBN,O
55,",",",",",",O
55,without,without,IN,O
55,any,any,DT,O
55,permission,permission,NN,O
55,",",",",",",O
55,to,to,TO,O
55,do,do,VB,O
55,the,the,DT,O
55,same,same,JJ,O
55,by,by,IN,O
55,all,all,PDT,O
55,her,she,PRP$,O
55,neighbours,neighbour,NNS,O
55,in,in,IN,O
55,Meryton,Meryton,NNP,LOCATION
55,.,.,.,O
55,The,the,DT,O
55,Bennets,Bennets,NNPS,O
55,were,be,VBD,O
55,speedily,speedily,RB,O
55,pronounced,pronounce,VBN,O
55,to,to,TO,O
55,be,be,VB,O
55,the,the,DT,O
55,luckiest,lucky,JJS,O
55,family,family,NN,O
55,in,in,IN,O
55,the,the,DT,O
55,world,world,NN,O
55,",",",",",",O
55,though,though,IN,O
55,only,only,RB,O
55,a,a,DT,DURATION
55,few,few,JJ,DURATION
55,weeks,week,NNS,DURATION
55,before,before,IN,O
55,",",",",",",O
55,when,when,WRB,O
55,Lydia,Lydia,NNP,PERSON
55,had,have,VBD,O
55,first,first,JJ,ORDINAL
55,run,run,VB,O
55,away,away,RB,O
55,",",",",",",O
55,they,they,PRP,O
55,had,have,VBD,O
55,been,be,VBN,O
55,generally,generally,RB,O
55,proved,prove,VBN,O
55,to,to,TO,O
55,be,be,VB,O
55,marked,mark,VBN,O
55,out,out,RP,O
55,for,for,IN,O
55,misfortune,misfortune,NN,O
55,.,.,.,O
56,One,one,CD,NUMBER
56,morning,morning,NN,TIME
56,",",",",",",O
56,about,about,IN,DURATION
56,a,a,DT,DURATION
56,week,week,NN,DURATION
56,after,after,IN,O
56,Bingley,Bingley,NNP,PERSON
56,'s,'s,POS,O
56,engagement,engagement,NN,O
56,with,with,IN,O
56,Jane,Jane,NNP,PERSON
56,had,have,VBD,O
56,been,be,VBN,O
56,formed,form,VBN,O
56,",",",",",",O
56,as,as,IN,O
56,he,he,PRP,O
56,and,and,CC,O
56,the,the,DT,O
56,females,female,NNS,O
56,of,of,IN,O
56,the,the,DT,O
56,family,family,NN,O
56,were,be,VBD,O
56,sitting,sit,VBG,O
56,together,together,RB,O
56,in,in,IN,O
56,the,the,DT,O
56,dining,dining,NN,O
56,-,-,HYPH,O
56,room,room,NN,O
56,",",",",",",O
56,their,they,PRP$,O
56,attention,attention,NN,O
56,was,be,VBD,O
56,suddenly,suddenly,RB,O
56,drawn,draw,VBN,O
56,to,to,IN,O
56,the,the,DT,O
56,window,window,NN,O
56,",",",",",",O
56,by,by,IN,O
56,the,the,DT,O
56,sound,sound,NN,O
56,of,of,IN,O
56,a,a,DT,O
56,carriage,carriage,NN,O
56,;,;,:,O
56,and,and,CC,O
56,they,they,PRP,O
56,perceived,perceive,VBD,O
56,a,a,DT,O
56,chaise,chaise,NN,O
56,and,and,CC,O
56,four,four,CD,NUMBER
56,driving,drive,VBG,O
56,up,up,RP,O
56,the,the,DT,O
56,lawn,lawn,NN,O
56,.,.,.,O
56,It,it,PRP,O
56,was,be,VBD,O
56,too,too,RB,O
56,early,early,JJ,O
56,in,in,IN,O
56,the,the,DT,O
56,morning,morning,NN,TIME
56,for,for,IN,O
56,visitors,visitor,NNS,O
56,",",",",",",O
56,and,and,CC,O
56,besides,besides,IN,O
56,",",",",",",O
56,the,the,DT,O
56,equipage,equipage,NN,O
56,did,do,VBD,O
56,not,not,RB,O
56,answer,answer,VB,O
56,to,to,IN,O
56,that,that,DT,O
56,of,of,IN,O
56,any,any,DT,O
56,of,of,IN,O
56,their,they,PRP$,O
56,neighbours,neighbour,NNS,O
56,.,.,.,O
56,The,the,DT,O
56,horses,horse,NNS,O
56,were,be,VBD,O
56,post,post,NN,O
56,;,;,:,O
56,and,and,CC,O
56,neither,neither,CC,O
56,the,the,DT,O
56,carriage,carriage,NN,O
56,",",",",",",O
56,nor,nor,CC,O
56,the,the,DT,O
56,livery,livery,NN,O
56,of,of,IN,O
56,the,the,DT,O
56,servant,servant,NN,TITLE
56,who,who,WP,O
56,preceded,precede,VBD,O
56,it,it,PRP,O
56,",",",",",",O
56,were,be,VBD,O
56,familiar,familiar,JJ,O
56,to,to,IN,O
56,them,they,PRP,O
56,.,.,.,O
56,As,as,IN,O
56,it,it,PRP,O
56,was,be,VBD,O
56,certain,certain,JJ,O
56,",",",",",",O
56,however,however,RB,O
56,",",",",",",O
56,that,that,IN,O
56,somebody,somebody,NN,O
56,was,be,VBD,O
56,coming,come,VBG,O
56,",",",",",",O
56,Bingley,Bingley,NNP,PERSON
56,instantly,instantly,RB,O
56,prevailed,prevail,VBD,O
56,on,on,IN,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,to,to,TO,O
56,avoid,avoid,VB,O
56,the,the,DT,O
56,confinement,confinement,NN,O
56,of,of,IN,O
56,such,such,PDT,O
56,an,a,DT,O
56,intrusion,intrusion,NN,O
56,",",",",",",O
56,and,and,CC,O
56,walk,walk,VB,O
56,away,away,RB,O
56,with,with,IN,O
56,him,he,PRP,O
56,into,into,IN,O
56,the,the,DT,O
56,shrubbery,shrubbery,NN,O
56,.,.,.,O
56,They,they,PRP,O
56,both,both,DT,O
56,set,set,VBD,O
56,off,off,RP,O
56,",",",",",",O
56,and,and,CC,O
56,the,the,DT,O
56,conjectures,conjecture,VBZ,O
56,of,of,IN,O
56,the,the,DT,O
56,remaining,remain,VBG,O
56,three,three,CD,NUMBER
56,continued,continue,VBD,O
56,",",",",",",O
56,though,though,RB,O
56,with,with,IN,O
56,little,little,JJ,O
56,satisfaction,satisfaction,NN,O
56,",",",",",",O
56,till,till,IN,O
56,the,the,DT,O
56,door,door,NN,O
56,was,be,VBD,O
56,thrown,throw,VBN,O
56,open,open,JJ,O
56,",",",",",",O
56,and,and,CC,O
56,their,they,PRP$,O
56,visitor,visitor,NN,O
56,entered,enter,VBD,O
56,.,.,.,O
56,It,it,PRP,O
56,was,be,VBD,O
56,lady,lady,NN,O
56,Catherine,Catherine,NNP,PERSON
56,de,de,NNP,PERSON
56,Bourgh,Bourgh,NNP,PERSON
56,.,.,.,O
56,They,they,PRP,O
56,were,be,VBD,O
56,of,of,RB,O
56,course,course,RB,O
56,all,all,DT,O
56,intending,intend,VBG,O
56,to,to,TO,O
56,be,be,VB,O
56,surprised,surprised,JJ,O
56,;,;,:,O
56,but,but,CC,O
56,their,they,PRP$,O
56,astonishment,astonishment,NN,O
56,was,be,VBD,O
56,beyond,beyond,IN,O
56,their,they,PRP$,O
56,expectation,expectation,NN,O
56,;,;,:,O
56,and,and,CC,O
56,on,on,IN,O
56,the,the,DT,O
56,part,part,NN,O
56,of,of,IN,O
56,Mrs.,Mrs.,NNP,O
56,Bennet,Bennet,NNP,PERSON
56,and,and,CC,O
56,Kitty,Kitty,NNP,PERSON
56,",",",",",",O
56,though,though,IN,O
56,she,she,PRP,O
56,was,be,VBD,O
56,perfectly,perfectly,RB,O
56,unknown,unknown,JJ,O
56,to,to,IN,O
56,them,they,PRP,O
56,",",",",",",O
56,even,even,RB,O
56,inferior,inferior,JJ,O
56,to,to,IN,O
56,what,what,WP,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,felt,feel,VBD,O
56,.,.,.,O
56,She,she,PRP,O
56,entered,enter,VBD,O
56,the,the,DT,O
56,room,room,NN,O
56,with,with,IN,O
56,an,a,DT,O
56,air,air,NN,O
56,more,more,JJR,O
56,than,than,IN,O
56,usually,usually,RB,O
56,ungracious,ungracious,JJ,O
56,",",",",",",O
56,made,make,VBD,O
56,no,no,DT,O
56,other,other,JJ,O
56,reply,reply,NN,O
56,to,to,IN,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,'s,'s,POS,O
56,salutation,salutation,NN,O
56,",",",",",",O
56,than,than,IN,O
56,a,a,DT,O
56,slight,slight,JJ,O
56,inclination,inclination,NN,O
56,of,of,IN,O
56,the,the,DT,O
56,head,head,NN,O
56,",",",",",",O
56,and,and,CC,O
56,sat,sit,VBD,O
56,down,down,RP,O
56,without,without,IN,O
56,saying,say,VBG,O
56,a,a,DT,O
56,word,word,NN,O
56,.,.,.,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,had,have,VBD,O
56,mentioned,mention,VBN,O
56,her,she,PRP$,O
56,name,name,NN,O
56,to,to,IN,O
56,her,she,PRP$,O
56,mother,mother,NN,O
56,",",",",",",O
56,on,on,IN,O
56,her,she,PRP$,O
56,ladyship,ladyship,NN,O
56,'s,'s,POS,O
56,entrance,entrance,NN,O
56,",",",",",",O
56,though,though,IN,O
56,no,no,DT,O
56,request,request,NN,O
56,of,of,IN,O
56,introduction,introduction,NN,O
56,had,have,VBD,O
56,been,be,VBN,O
56,made,make,VBN,O
56,.,.,.,O
56,Mrs.,Mrs.,NNP,O
56,Bennet,Bennet,NNP,PERSON
56,all,all,DT,O
56,amazement,amazement,NN,O
56,",",",",",",O
56,though,though,IN,O
56,flattered,flatter,VBN,O
56,by,by,IN,O
56,having,have,VBG,O
56,a,a,DT,O
56,guest,guest,NN,O
56,of,of,IN,O
56,such,such,JJ,O
56,high,high,JJ,O
56,importance,importance,NN,O
56,",",",",",",O
56,received,receive,VBD,O
56,her,she,PRP,O
56,with,with,IN,O
56,the,the,DT,O
56,utmost,utmost,JJ,O
56,politeness,politeness,NN,O
56,.,.,.,O
56,After,after,IN,O
56,sitting,sit,VBG,O
56,for,for,IN,O
56,a,a,DT,O
56,moment,moment,NN,O
56,in,in,IN,O
56,silence,silence,NN,O
56,",",",",",",O
56,she,she,PRP,O
56,said,say,VBD,O
56,very,very,RB,O
56,stiffly,stiffly,RB,O
56,to,to,IN,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,",",",",",",O
56,"""","""",``,O
56,I,I,PRP,O
56,hope,hope,VBP,O
56,you,you,PRP,O
56,are,be,VBP,O
56,well,well,RB,O
56,",",",",",",O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,.,.,.,O
56,That,that,DT,O
56,lady,lady,NN,O
56,I,I,PRP,O
56,suppose,suppose,VBP,O
56,is,be,VBZ,O
56,your,you,PRP$,O
56,mother,mother,NN,O
56,.,.,.,O
56,"""","""",``,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,replied,reply,VBD,O
56,very,very,RB,O
56,concisely,concisely,RB,O
56,that,that,IN,O
56,she,she,PRP,O
56,was,be,VBD,O
56,.,.,.,O
56,"""","""",'',O
56,And,and,CC,O
56,_,_,NFP,O
56,that,that,IN,O
56,_,_,NFP,O
56,I,I,PRP,O
56,suppose,suppose,VBP,O
56,is,be,VBZ,O
56,one,one,CD,NUMBER
56,of,of,IN,O
56,your,you,PRP$,O
56,sisters,sister,NNS,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Yes,yes,UH,O
